SEASON,STATISTIC,PEARSON_CORRELATION,PEARSON_CORRELATION_ABS,SPEARMAN_CORRELATION,SPEARMAN_CORRELATION_ABS,PEARSON_CORRELATION_RANK,SPEARMAN_CORRELATION_RANK,AVERAGE_RANK
2005-2006,PER100_FG,0.5568440431867903,0.5568440431867903,0.469624348029716,0.469624348029716,31,40,35.5
2005-2006,OFFENSIVE_EFG%,0.5055895950288027,0.5055895950288027,0.4883956420309349,0.4883956420309349,44,34,39.0
2005-2006,OPP_PER100_FT,-0.5126076523171514,0.5126076523171514,-0.4639393630428858,0.4639393630428858,40,41,40.5
2005-2006,OPP_PER100_FTA,-0.5071876330744867,0.5071876330744867,-0.47315072959355875,0.47315072959355875,43,38,40.5
2005-2006,PER100_AST,0.5151987889162641,0.5151987889162641,0.45334968512624135,0.45334968512624135,39,43,41.0
2005-2006,PER100_TOV,-0.5197296784018618,0.5197296784018618,-0.43739547601558004,0.43739547601558004,37,45,41.0
2005-2006,DEFENSIVE_FT/FGA,-0.5017217966928861,0.5017217966928861,-0.4754373730157482,0.4754373730157482,45,37,41.0
2005-2006,PER100_2P%,0.48371600478109866,0.48371600478109866,0.4822165265784817,0.4822165265784817,47,36,41.5
2005-2006,FG%_2P,0.48371600478109866,0.48371600478109866,0.4822165265784817,0.4822165265784817,48,35,41.5
2005-2006,OPP_PER100_3P,-0.5582059090813374,0.5582059090813374,-0.3733663443755442,0.3733663443755442,30,55,42.5
2005-2006,OPP_PER100_BLK,-0.4685984770319172,0.4685984770319172,-0.47097887825144474,0.47097887825144474,50,39,44.5
2005-2006,OPP_PER100_2PA,0.5183520733177618,0.5183520733177618,0.37948333176438453,0.37948333176438453,38,53,45.5
2005-2006,OFFENSIVE_TOV%,-0.4975947188439635,0.4975947188439635,-0.3979468584482818,0.3979468584482818,46,48,47.0
2005-2006,TS%,0.46650191324445067,0.46650191324445067,0.44965994258751835,0.44965994258751835,51,44,47.5
2005-2006,OPP_FG%_0-3,-0.4168874727839969,0.4168874727839969,-0.4308481239353934,0.4308481239353934,56,46,51.0
2005-2006,FG%_0-3,0.4171145230733707,0.4171145230733707,0.40020064896666674,0.40020064896666674,55,47,51.0
2005-2006,PER100_BLK,0.4560763101174469,0.4560763101174469,0.38813298531289514,0.38813298531289514,53,49,51.0
2005-2006,OPP_FG%_16-3PT,-0.4642289602389682,0.4642289602389682,-0.3843753697499151,0.3843753697499151,52,50,51.0
2005-2006,OPP_%FGA_2P,0.5083681806766852,0.5083681806766852,0.28354882559156225,0.28354882559156225,42,68,55.0
2005-2006,OPP_%FGA_3P,-0.5083681806766857,0.5083681806766857,-0.28354882559156225,0.28354882559156225,41,69,55.0
2005-2006,OPP_%FGA_10-16,0.415339389444411,0.415339389444411,0.37858343869081695,0.37858343869081695,57,54,55.5
2005-2006,OPP_%FGA3P_CORNER,-0.3547824218454934,0.3547824218454934,-0.3837326500776188,0.3837326500776188,62,51,56.5
2005-2006,DEFENSIVE_DRB%,0.4146622000858666,0.4146622000858666,0.3693593887942237,0.3693593887942237,58,56,57.0
2005-2006,OPP_%ASTD_2P,-0.4295810839669357,0.4295810839669357,-0.31376711053133877,0.31376711053133877,54,61,57.5
2005-2006,PER100_FG%,0.40581005847653834,0.40581005847653834,0.3396564620384203,0.3396564620384203,59,58,58.5
2005-2006,OPP_FGA_16-3PT,0.33422986786315406,0.33422986786315406,0.3812813962153344,0.3812813962153344,65,52,58.5
2005-2006,OPP_PER100_FGA,0.3630419496977285,0.3630419496977285,0.3467068064053308,0.3467068064053308,61,57,59.0
2005-2006,FG%,0.40581005847653834,0.40581005847653834,0.3396564620384203,0.3396564620384203,60,59,59.5
2005-2006,OPP_PER100_3PA,-0.4784710827106474,0.4784710827106474,-0.26326940886631034,0.26326940886631034,49,71,60.0
2005-2006,PER100_3P,0.35036157450007616,0.35036157450007616,0.3349314325645686,0.3349314325645686,63,60,61.5
2005-2006,%FGA_LAYUPS,-0.34101048770819586,0.34101048770819586,-0.3035097964028553,0.3035097964028553,64,64,64.0
2005-2006,OPP_PER100_FG,-0.3265746398696496,0.3265746398696496,-0.31051399457134604,0.31051399457134604,66,62,64.0
2005-2006,PER100_3PA,0.30894432417424655,0.30894432417424655,0.3073498564924974,0.3073498564924974,68,63,65.5
2005-2006,3PA_RATE,0.2989597705163955,0.2989597705163955,0.2954673496729114,0.2954673496729114,70,66,68.0
2005-2006,OPP_FG%3_CORNER,-0.3110608541823951,0.3110608541823951,-0.2821028257525385,0.2821028257525385,67,70,68.5
2005-2006,%FGA_2P,-0.2989597705163954,0.2989597705163954,-0.2954673496729114,0.2954673496729114,72,65,68.5
2005-2006,%FGA_3P,0.2989597705163955,0.2989597705163955,0.2954673496729114,0.2954673496729114,71,67,69.0
2005-2006,AVERAGE_DISTANCE,0.2950165250968537,0.2950165250968537,0.22784124037471518,0.22784124037471518,73,76,74.5
2005-2006,%FGA_0-3,-0.3062560742850753,0.3062560742850753,-0.2156469528750611,0.2156469528750611,69,80,74.5
2005-2006,OPP_PER100_STL,-0.2529244429884365,0.2529244429884365,-0.23614286840957655,0.23614286840957655,78,75,76.5
2005-2006,OPP_PER100_FT%,-0.2253548309552581,0.2253548309552581,-0.237617188436301,0.237617188436301,82,74,78.0
2005-2006,PER100_2PA,-0.1963938303159353,0.1963938303159353,-0.241394748670367,0.241394748670367,85,73,79.0
2005-2006,OPP_FG%_3-10,-0.23201914699857715,0.23201914699857715,-0.22427823124514326,0.22427823124514326,81,77,79.0
2005-2006,PER100_3P%,0.27267894316537183,0.27267894316537183,0.2044593088071349,0.2044593088071349,75,83,79.0
2005-2006,%ASTD_2P,0.25295722025591855,0.25295722025591855,0.21120648060868288,0.21120648060868288,77,82,79.5
2005-2006,HEAVE_MAKES,-0.24822528561974927,0.24822528561974927,-0.21363396554453257,0.21363396554453257,79,81,80.0
2005-2006,FG%_3P,0.27267894316537183,0.27267894316537183,0.2044593088071349,0.2044593088071349,76,84,80.0
2005-2006,MP,-0.17280726962525692,0.17280726962525692,-0.24587546985601963,0.24587546985601963,90,72,81.0
2005-2006,HEAVE_ATTEMPTS,-0.23500723823041483,0.23500723823041483,-0.19937476443099128,0.19937476443099128,80,85,82.5
2005-2006,PER100_FGA,0.2945477564112541,0.2945477564112541,0.09859627871210254,0.09859627871210254,74,96,85.0
2005-2006,FG%_10-16,0.203653190530793,0.203653190530793,0.1300278753311792,0.1300278753311792,84,88,86.0
2005-2006,%ASTD_3P,0.1511902415940244,0.1511902415940244,0.21677627176397515,0.21677627176397515,97,79,88.0
2005-2006,OPP_FG%_10-16,-0.17492283911378384,0.17492283911378384,-0.13798870947785044,0.13798870947785044,89,87,88.0
2005-2006,OPP_%FGA_0-3,-0.13132746140787396,0.13132746140787396,-0.22024075446891783,0.22024075446891783,100,78,89.0
2005-2006,FGA_16-3PT,-0.1579989855527804,0.1579989855527804,-0.16260170769787058,0.16260170769787058,92,86,89.0
2005-2006,FG%_3-10,0.166313289701494,0.166313289701494,0.12621146757892285,0.12621146757892285,91,89,90.0
2005-2006,FG%_16-3PT,0.18549528941863092,0.18549528941863092,0.10017830279756831,0.10017830279756831,88,95,91.5
2005-2006,%FGA_10-16,0.2155921263636788,0.2155921263636788,-0.06651071004646918,0.06651071004646918,83,100,91.5
2005-2006,PACE,-0.15702071335697834,0.15702071335697834,-0.10660580271229406,0.10660580271229406,93,92,92.5
2005-2006,DEFENSIVE_TOV%,-0.15621156057993532,0.15621156057993532,-0.10217514137913622,0.10217514137913622,94,94,94.0
2005-2006,OPP_PER100_ORB,-0.11738173688192888,0.11738173688192888,-0.11451829009135991,0.11451829009135991,102,91,96.5
2005-2006,FG%3_CORNER,0.15215690600299436,0.15215690600299436,0.0738554307191755,0.0738554307191755,96,98,97.0
2005-2006,PER100_FTA,-0.1539333195352261,0.1539333195352261,0.06550803602566813,0.06550803602566813,95,101,98.0
2005-2006,PER100_ORB,-0.09757754789725165,0.09757754789725165,-0.11663693421184271,0.11663693421184271,107,90,98.5
2005-2006,%FGA_3-10,-0.10113426524566774,0.10113426524566774,-0.10337532384222453,0.10337532384222453,105,93,99.0
2005-2006,OFFENSIVE_FT/FGA,-0.18753213419388387,0.18753213419388387,-0.02374052667099165,0.02374052667099165,87,112,99.5
2005-2006,FT_RATE,-0.19271942666440076,0.19271942666440076,0.009355166744261047,0.009355166744261047,86,115,100.5
2005-2006,OPP_PER100_TOV,-0.14896864626124656,0.14896864626124656,-0.05980142401704923,0.05980142401704923,98,103,100.5
2005-2006,OPP_LAYUPS_MADE,-0.08744873250374299,0.08744873250374299,-0.09277207021392204,0.09277207021392204,109,97,103.0
2005-2006,OPP_%FGA_3-10,0.1292977196763641,0.1292977196763641,0.04909072120802549,0.04909072120802549,101,107,104.0
2005-2006,OFFENSIVE_ORB%,-0.10150277614390191,0.10150277614390191,-0.0578401904610629,0.0578401904610629,104,104,104.0
2005-2006,OPP_AVERAGE_DISTANCE,-0.08159920217211558,0.08159920217211558,0.06804752822828712,0.06804752822828712,112,99,105.5
2005-2006,OPP_%FGA_LAYUPS,0.09786699731568184,0.09786699731568184,0.04311498289444484,0.04311498289444484,106,108,107.0
2005-2006,PER100_FT,-0.1396821856816213,0.1396821856816213,-0.0039023302728894474,0.0039023302728894474,99,117,108.0
2005-2006,PER100_2P,0.08798634917558405,0.08798634917558405,0.04273601345621386,0.04273601345621386,108,109,108.5
2005-2006,PER100_STL,-0.11356265456024388,0.11356265456024388,-0.01304929864414044,0.01304929864414044,103,114,108.5
2005-2006,%FGA3P_CORNER,0.04731541391328038,0.04731541391328038,0.056360013464273134,0.056360013464273134,114,105,109.5
2005-2006,OPP_PER100_2P,-0.027560358837877642,0.027560358837877642,-0.06468161396897817,0.06468161396897817,119,102,110.5
2005-2006,LAYUPS_MADE,-0.0832151290027634,0.0832151290027634,-0.03808465613059207,0.03808465613059207,111,110,110.5
2005-2006,OPP_PER100_TRB,-0.03568891840848239,0.03568891840848239,-0.05606330946248263,0.05606330946248263,116,106,111.0
2005-2006,OPP_PER100_PF,-0.08703144910373375,0.08703144910373375,0.013487905556989232,0.013487905556989232,110,113,111.5
2005-2006,OPP_PER100_DRB,0.047767875578763684,0.047767875578763684,0.026412572522681903,0.026412572522681903,113,111,112.0
2005-2006,%FGA_DUNKS,-0.03554232798295857,0.03554232798295857,-0.007022628513143153,0.007022628513143153,117,116,116.5
2005-2006,PER100_FT%,0.042309005086738856,0.042309005086738856,-0.00033433636104660637,0.00033433636104660637,115,119,117.0
2005-2006,DUNKS_MADE,-0.02955572985040744,0.02955572985040744,-0.0025615337514048103,0.0025615337514048103,118,118,118.0
2004-2005,W,0.9999978354638488,0.9999978354638488,1.0,1.0,1,1,1.0
2004-2005,L,-0.9999978354638488,0.9999978354638488,-1.0,1.0,2,2,2.0
2004-2005,MOV,0.9758804460164398,0.9758804460164398,0.9762784723832421,0.9762784723832421,3,3,3.0
2004-2005,PL,-0.9756878128797839,0.9756878128797839,-0.974353280251512,0.974353280251512,4,5,4.5
2004-2005,NRTG,0.9737368677138937,0.9737368677138937,0.9750533910238746,0.9750533910238746,6,4,5.0
2004-2005,PW,0.9756878128797839,0.9756878128797839,0.974353280251512,0.974353280251512,5,6,5.5
2004-2005,SRS,0.9665706160910503,0.9665706160910503,0.966593026940173,0.966593026940173,7,8,7.5
2004-2005,ADJUSTED_NRTG,0.9656859675146684,0.9656859675146684,0.9683747652386803,0.9683747652386803,9,7,8.0
2004-2005,ADJUSTED_MOV,0.9665030984383418,0.9665030984383418,0.966593026940173,0.966593026940173,8,9,8.5
2004-2005,PLAYOFF_TEAM,0.7979788843520788,0.7979788843520788,0.8423583597891914,0.8423583597891914,10,10,10.0
2004-2005,DEFENSIVE_eFG%,-0.6840664897790969,0.6840664897790969,-0.6800847626749796,0.6800847626749796,15,11,13.0
2004-2005,PER100_PTS,0.7083802201193633,0.7083802201193633,0.6515438676082814,0.6515438676082814,13,13,13.0
2004-2005,ORTG,0.7128737157239395,0.7128737157239395,0.6474391542200653,0.6474391542200653,12,14,13.0
2004-2005,TS%,0.7265457723446886,0.7265457723446886,0.6356944658511979,0.6356944658511979,11,17,14.0
2004-2005,DRTG,-0.6462198230062228,0.6462198230062228,-0.6590204531603623,0.6590204531603623,19,12,15.5
2004-2005,OPP_FG%,-0.668723458926139,0.668723458926139,-0.6400624273407617,0.6400624273407617,17,15,16.0
2004-2005,OFFENSIVE_EFG%,0.6892153268310217,0.6892153268310217,0.6201783723522853,0.6201783723522853,14,19,16.5
2004-2005,OPP_PER100_FG%,-0.6687234589261386,0.6687234589261386,-0.6400624273407617,0.6400624273407617,18,16,17.0
2004-2005,ADJUSTED_ORTG,0.6811650715320156,0.6811650715320156,0.6053455869178319,0.6053455869178319,16,21,18.5
2004-2005,OPP_PER100_PTS,-0.6238617509754876,0.6238617509754876,-0.6300135097366553,0.6300135097366553,21,18,19.5
2004-2005,ADJUSTED_DRTG,-0.6294146920677773,0.6294146920677773,-0.6200449278805166,0.6200449278805166,20,20,20.0
2004-2005,OPP_PER100_2P%,-0.6202602684945491,0.6202602684945491,-0.6036769739025954,0.6036769739025954,22,22,22.0
2004-2005,OPP_FG%_2P,-0.6202602684945488,0.6202602684945488,-0.6036769739025954,0.6036769739025954,23,23,23.0
2004-2005,FG%_2P,0.6141004083658572,0.6141004083658572,0.5714134202753313,0.5714134202753313,25,25,25.0
2004-2005,OPP_%FGA_DUNKS,-0.6143335962988377,0.6143335962988377,-0.5566967752865841,0.5566967752865841,24,27,25.5
2004-2005,PER100_DRB,0.607527598433296,0.607527598433296,0.5781964142487863,0.5781964142487863,27,24,25.5
2004-2005,PER100_2P%,0.6141004083658572,0.6141004083658572,0.5714134202753313,0.5714134202753313,26,26,26.0
2004-2005,ATTENDANCE/G,0.5609061561449441,0.5609061561449441,0.5002230273059052,0.5002230273059052,28,29,28.5
2004-2005,TOTAL_ATTENDANCE,0.5608957265149511,0.5608957265149511,0.5002230273059052,0.5002230273059052,29,30,29.5
2004-2005,FG%_0-3,0.4968725087493597,0.4968725087493597,0.5102474736755637,0.5102474736755637,36,28,32.0
2004-2005,FG%_3P,0.5478600424162112,0.5478600424162112,0.44287147750345635,0.44287147750345635,30,34,32.0
2004-2005,PER100_3P%,0.5478600424162112,0.5478600424162112,0.44287147750345635,0.44287147750345635,31,35,33.0
2004-2005,OPP_PER100_3P%,-0.4961150047342028,0.4961150047342028,-0.47156557818535644,0.47156557818535644,37,32,34.5
2004-2005,OPP_PER100_AST,-0.48341918342526646,0.48341918342526646,-0.48129604091981193,0.48129604091981193,39,31,35.0
2004-2005,OPP_FG%_3P,-0.49611500473420217,0.49611500473420217,-0.47156557818535644,0.47156557818535644,38,33,35.5
2004-2005,OPP_DUNKS_MADE,-0.5130870664082064,0.5130870664082064,-0.4396793137987718,0.4396793137987718,34,38,36.0
2004-2005,PER100_FG%,0.5206689126832221,0.5206689126832221,0.4239621079901119,0.4239621079901119,33,42,37.5
2004-2005,FG%,0.5206689126832221,0.5206689126832221,0.4239621079901119,0.4239621079901119,32,43,37.5
2004-2005,PER100_2PA,-0.45185723239442177,0.45185723239442177,-0.44090466785293614,0.44090466785293614,44,37,40.5
2004-2005,PER100_3P,0.4405502032672591,0.4405502032672591,0.44287147750345635,0.44287147750345635,46,36,41.0
2004-2005,OPP_PER100_FT%,-0.46075686965672874,0.46075686965672874,-0.4270578163112286,0.4270578163112286,42,41,41.5
2004-2005,OPP_FG%_16-3PT,-0.4448714341895176,0.4448714341895176,-0.4355744491096725,0.4355744491096725,45,39,42.0
2004-2005,PER100_TOV,-0.461364530667621,0.461364530667621,-0.42317555313437755,0.42317555313437755,41,44,42.5
2004-2005,OPP_%FGA_0-3,-0.4809543810819177,0.4809543810819177,-0.40918212221654154,0.40918212221654154,40,45,42.5
2004-2005,OPP_PER100_BLK,-0.501834708800096,0.501834708800096,-0.3924986776861825,0.3924986776861825,35,52,43.5
2004-2005,PER100_FG,0.42419698580555554,0.42419698580555554,0.43043478260869567,0.43043478260869567,50,40,45.0
2004-2005,OPP_FG%_10-16,-0.42350926261156624,0.42350926261156624,-0.40214000107482567,0.40214000107482567,51,47,49.0
2004-2005,OPP_PER100_FT,-0.45769829266312884,0.45769829266312884,-0.36974696473168,0.36974696473168,43,58,50.5
2004-2005,FG%_3-10,0.4392927149584024,0.4392927149584024,0.38684503901895206,0.38684503901895206,47,54,50.5
2004-2005,%FGA_2P,-0.39800692500688795,0.39800692500688795,-0.3930721097142686,0.3930721097142686,55,49,52.0
2004-2005,OPP_FG%_3-10,-0.42035823849242004,0.42035823849242004,-0.38728017157169503,0.38728017157169503,53,53,53.0
2004-2005,HEAVE_MAKES,0.38311877875959405,0.38311877875959405,0.3983947309100766,0.3983947309100766,59,48,53.5
2004-2005,%FGA_3P,0.39800692500688795,0.39800692500688795,0.3930721097142686,0.3930721097142686,57,50,53.5
2004-2005,3PA_RATE,0.39800692500688795,0.39800692500688795,0.3930721097142686,0.3930721097142686,56,51,53.5
2004-2005,PER100_PF,-0.4247292468732622,0.4247292468732622,-0.3482482976418889,0.3482482976418889,49,60,54.5
2004-2005,OFFENSIVE_TOV%,-0.4040376812222968,0.4040376812222968,-0.37097313796413356,0.37097313796413356,54,57,55.5
2004-2005,PER100_TRB,0.33872426260355365,0.33872426260355365,0.4083203618478474,0.4083203618478474,65,46,55.5
2004-2005,OPP_%FGA3P_CORNER,-0.4231111674919192,0.4231111674919192,-0.3648935188043045,0.3648935188043045,52,59,55.5
2004-2005,DEFENSIVE_FT/FGA,-0.42980620563053157,0.42980620563053157,-0.33144019322524854,0.33144019322524854,48,63,55.5
2004-2005,PER100_3PA,0.37983742969768297,0.37983742969768297,0.3866549020003894,0.3866549020003894,60,55,57.5
2004-2005,PER100_BLK,0.34070785005285487,0.34070785005285487,0.37941799767550827,0.37941799767550827,63,56,59.5
2004-2005,OPP_PER100_FTA,-0.3972607670480247,0.3972607670480247,-0.3288038730168662,0.3288038730168662,58,64,61.0
2004-2005,OPP_PER100_2PA,0.32113094933760805,0.32113094933760805,0.33273932361716024,0.33273932361716024,67,62,64.5
2004-2005,OPP_%ASTD_2P,-0.3670240780129684,0.3670240780129684,-0.29898638921608905,0.29898638921608905,61,69,65.0
2004-2005,OPP_PER100_STL,-0.34616813011279024,0.34616813011279024,-0.3003576693424812,0.3003576693424812,62,68,65.0
2004-2005,OPP_%ASTD_3P,-0.3167100667612165,0.3167100667612165,-0.3449621128953951,0.3449621128953951,73,61,67.0
2004-2005,SOS,-0.3347942677764608,0.3347942677764608,-0.29230263982973836,0.29230263982973836,66,70,68.0
2004-2005,%FGA_LAYUPS,-0.31699288335732984,0.31699288335732984,-0.302652136149272,0.302652136149272,72,66,69.0
2004-2005,FG%_10-16,0.34046075622950683,0.34046075622950683,0.23701807569569278,0.23701807569569278,64,79,71.5
2004-2005,FGA_16-3PT,-0.29707161542032584,0.29707161542032584,-0.30240600109782917,0.30240600109782917,77,67,72.0
2004-2005,AVERAGE_AGE,0.31626305286115475,0.31626305286115475,0.28945609279138645,0.28945609279138645,74,71,72.5
2004-2005,OPP_FGA_16-3PT,0.3030932177418478,0.3030932177418478,0.27861363420550533,0.27861363420550533,75,72,73.5
2004-2005,PER100_ORB,-0.3172099421693352,0.3172099421693352,-0.2475203526281709,0.2475203526281709,71,77,74.0
2004-2005,OPP_AVERAGE_DISTANCE,0.24444772172438317,0.24444772172438317,0.30407798697212524,0.30407798697212524,84,65,74.5
2004-2005,OFFENSIVE_FT/FGA,0.3176649074029134,0.3176649074029134,0.23314388910316683,0.23314388910316683,69,82,75.5
2004-2005,OPP_PER100_FGA,0.29281351011545403,0.29281351011545403,0.27820483960909637,0.27820483960909637,79,73,76.0
2004-2005,PER100_FT,0.32077733592485985,0.32077733592485985,0.2177886812916323,0.2177886812916323,68,87,77.5
2004-2005,FT_RATE,0.2922050358399613,0.2922050358399613,0.2506127080921236,0.2506127080921236,80,76,78.0
2004-2005,OPP_PER100_3P,-0.2948206606451585,0.2948206606451585,-0.2442692638568405,0.2442692638568405,78,78,78.0
2004-2005,PER100_FTA,0.29830824361659075,0.29830824361659075,0.23462572086744402,0.23462572086744402,76,80,78.0
2004-2005,OPP_PER100_FG,-0.26431343794534967,0.26431343794534967,-0.2718144354551879,0.2718144354551879,83,74,78.5
2004-2005,OPP_%FGA_10-16,0.26962444911722283,0.26962444911722283,0.23334078538165523,0.23334078538165523,82,81,81.5
2004-2005,AVERAGE_DISTANCE,0.2803878515892577,0.2803878515892577,0.22838342343824583,0.22838342343824583,81,84,82.5
2004-2005,FG%3_CORNER,0.3176112293892436,0.3176112293892436,0.16321304894150307,0.16321304894150307,70,95,82.5
2004-2005,OPP_FG%_0-3,-0.18969491940676583,0.18969491940676583,-0.2716339486815797,0.2716339486815797,93,75,84.0
2004-2005,%ASTD_2P,-0.20677896984052346,0.20677896984052346,-0.2180644819674182,0.2180644819674182,90,86,88.0
2004-2005,%FGA_0-3,-0.2179396977333403,0.2179396977333403,-0.20545964191147767,0.20545964191147767,87,90,88.5
2004-2005,%FGA_DUNKS,0.22606881505243814,0.22606881505243814,0.18329802767515005,0.18329802767515005,86,92,89.0
2004-2005,OPP_PER100_DRB,-0.20994061944731573,0.20994061944731573,-0.18644824401032414,0.18644824401032414,89,91,90.0
2004-2005,DUNKS_MADE,0.21087288323044562,0.21087288323044562,0.17478004645307144,0.17478004645307144,88,93,90.5
2004-2005,OPP_PER100_2P,-0.1748356948888564,0.1748356948888564,-0.22905530964077156,0.22905530964077156,99,83,91.0
2004-2005,OPP_%FGA_LAYUPS,-0.2290206529116421,0.2290206529116421,-0.13395743532600696,0.13395743532600696,85,99,92.0
2004-2005,OFFENSIVE_ORB%,-0.1758188036576726,0.1758188036576726,-0.21200985128715383,0.21200985128715383,98,89,93.5
